route_id,route_week,split,row_count,delivery_stop_count
18269,29,confirmatory_evaluation,14,12
18270,29,confirmatory_evaluation,15,14
18271,29,confirmatory_evaluation,19,17
18276,29,confirmatory_evaluation,14,13
18293,29,confirmatory_evaluation,20,19
18294,29,confirmatory_evaluation,11,10
18296,29,confirmatory_evaluation,18,17
18299,29,confirmatory_evaluation,11,10
18301,29,confirmatory_evaluation,11,10
18302,29,confirmatory_evaluation,21,19
18305,29,confirmatory_evaluation,19,18
18310,29,confirmatory_evaluation,16,15
18311,29,confirmatory_evaluation,12,11
18315,29,confirmatory_evaluation,13,12
18316,29,confirmatory_evaluation,13,12
18320,29,confirmatory_evaluation,15,14
18321,29,confirmatory_evaluation,18,17
18322,29,confirmatory_evaluation,11,10
18323,29,confirmatory_evaluation,18,17
18324,29,confirmatory_evaluation,11,10
18333,29,confirmatory_evaluation,15,14
18338,29,confirmatory_evaluation,13,12
18339,29,confirmatory_evaluation,13,12
18343,29,confirmatory_evaluation,17,16
18346,29,confirmatory_evaluation,13,12
18347,29,confirmatory_evaluation,20,18
18348,29,confirmatory_evaluation,18,17
18350,29,confirmatory_evaluation,12,11
18356,29,confirmatory_evaluation,13,12
18360,29,confirmatory_evaluation,13,12
18362,29,confirmatory_evaluation,18,17
18363,29,confirmatory_evaluation,11,10
18367,29,confirmatory_evaluation,21,20
18372,29,confirmatory_evaluation,12,11
18374,29,confirmatory_evaluation,13,12
18381,29,confirmatory_evaluation,11,10
18382,29,confirmatory_evaluation,12,11
18384,29,confirmatory_evaluation,13,12
18393,29,confirmatory_evaluation,11,10
18395,29,confirmatory_evaluation,14,13
18398,29,confirmatory_evaluation,12,11
18401,29,confirmatory_evaluation,17,15
18403,29,confirmatory_evaluation,12,11
18404,29,confirmatory_evaluation,11,10
18405,29,confirmatory_evaluation,12,11
18408,29,confirmatory_evaluation,13,12
18409,29,confirmatory_evaluation,20,19
18412,29,confirmatory_evaluation,12,11
18414,29,confirmatory_evaluation,16,15
18415,29,confirmatory_evaluation,13,12
18416,29,confirmatory_evaluation,18,17
18417,29,confirmatory_evaluation,16,15
18421,29,confirmatory_evaluation,15,14
18423,29,confirmatory_evaluation,11,10
18427,29,confirmatory_evaluation,13,12
18433,29,confirmatory_evaluation,14,13
18437,29,confirmatory_evaluation,13,12
18438,29,confirmatory_evaluation,19,18
18439,29,confirmatory_evaluation,18,17
18441,29,confirmatory_evaluation,12,11
18444,29,confirmatory_evaluation,12,11
18451,29,confirmatory_evaluation,14,13
18454,29,confirmatory_evaluation,15,14
18455,29,confirmatory_evaluation,14,13
18456,29,confirmatory_evaluation,16,15
18457,29,confirmatory_evaluation,11,10
18458,29,confirmatory_evaluation,12,11
18460,29,confirmatory_evaluation,14,12
18464,29,confirmatory_evaluation,12,11
18465,29,confirmatory_evaluation,12,11
18469,29,confirmatory_evaluation,21,20
18470,29,confirmatory_evaluation,15,14
18471,29,confirmatory_evaluation,11,10
18473,29,confirmatory_evaluation,11,10
18474,29,confirmatory_evaluation,12,11
18478,29,confirmatory_evaluation,15,14
18484,29,confirmatory_evaluation,13,12
18485,29,confirmatory_evaluation,16,15
18491,29,confirmatory_evaluation,11,10
18492,29,confirmatory_evaluation,14,13
18493,29,confirmatory_evaluation,15,14
18500,29,confirmatory_evaluation,12,10
18503,29,confirmatory_evaluation,12,11
18505,29,confirmatory_evaluation,14,13
18507,29,confirmatory_evaluation,19,18
18510,29,confirmatory_evaluation,16,15
18514,29,confirmatory_evaluation,11,10
18515,29,confirmatory_evaluation,21,20
18516,29,confirmatory_evaluation,11,10
18520,29,confirmatory_evaluation,16,15
18524,29,confirmatory_evaluation,13,12
18526,29,confirmatory_evaluation,14,13
18527,29,confirmatory_evaluation,11,10
18539,29,confirmatory_evaluation,12,11
18548,30,confirmatory_evaluation,14,13
18551,30,confirmatory_evaluation,14,13
18552,30,confirmatory_evaluation,14,13
18553,30,confirmatory_evaluation,16,15
18554,30,confirmatory_evaluation,13,12
18555,30,confirmatory_evaluation,15,14
18556,30,confirmatory_evaluation,17,16
18559,30,confirmatory_evaluation,22,21
18561,30,confirmatory_evaluation,14,13
18563,30,confirmatory_evaluation,18,17
18564,30,confirmatory_evaluation,12,11
18565,30,confirmatory_evaluation,16,15
18566,30,confirmatory_evaluation,12,11
18568,30,confirmatory_evaluation,14,13
18569,30,confirmatory_evaluation,14,13
18571,30,confirmatory_evaluation,21,20
18572,30,confirmatory_evaluation,16,15
18575,30,confirmatory_evaluation,23,22
18579,30,confirmatory_evaluation,14,13
18581,30,confirmatory_evaluation,12,11
18582,30,confirmatory_evaluation,20,19
18584,30,confirmatory_evaluation,12,11
18586,30,confirmatory_evaluation,13,12
18587,30,confirmatory_evaluation,20,19
18589,30,confirmatory_evaluation,17,16
18590,30,confirmatory_evaluation,16,15
18592,30,confirmatory_evaluation,21,20
18595,30,confirmatory_evaluation,19,18
18596,30,confirmatory_evaluation,11,10
18597,30,confirmatory_evaluation,18,17
18598,30,confirmatory_evaluation,12,11
18601,30,confirmatory_evaluation,11,10
18606,30,confirmatory_evaluation,12,11
18609,30,confirmatory_evaluation,12,11
18612,30,confirmatory_evaluation,14,13
18621,30,confirmatory_evaluation,18,17
18626,30,confirmatory_evaluation,11,10
18629,30,confirmatory_evaluation,15,14
18634,30,confirmatory_evaluation,17,16
18652,30,confirmatory_evaluation,13,12
18663,30,confirmatory_evaluation,13,12
18665,30,confirmatory_evaluation,16,15
18666,30,confirmatory_evaluation,11,10
18674,30,confirmatory_evaluation,19,18
18675,30,confirmatory_evaluation,15,14
18679,30,confirmatory_evaluation,19,18
18682,30,confirmatory_evaluation,15,14
18683,30,confirmatory_evaluation,16,15
18684,30,confirmatory_evaluation,12,11
18686,30,confirmatory_evaluation,17,16
18687,30,confirmatory_evaluation,16,14
18688,30,confirmatory_evaluation,19,18
18690,30,confirmatory_evaluation,13,12
18691,30,confirmatory_evaluation,11,10
18692,30,confirmatory_evaluation,12,11
18700,30,confirmatory_evaluation,15,14
18702,30,confirmatory_evaluation,17,16
18703,30,confirmatory_evaluation,16,15
18704,30,confirmatory_evaluation,11,10
18709,30,confirmatory_evaluation,15,14
18712,30,confirmatory_evaluation,17,16
18714,30,confirmatory_evaluation,15,14
18715,30,confirmatory_evaluation,13,12
18717,30,confirmatory_evaluation,21,20
18718,30,confirmatory_evaluation,17,16
18721,30,confirmatory_evaluation,13,12
18722,30,confirmatory_evaluation,21,20
18724,30,confirmatory_evaluation,15,14
18729,30,confirmatory_evaluation,12,11
18732,30,confirmatory_evaluation,14,13
18736,30,confirmatory_evaluation,14,12
18745,30,confirmatory_evaluation,13,12
18749,30,confirmatory_evaluation,13,12
18751,30,confirmatory_evaluation,12,11
18752,30,confirmatory_evaluation,12,11
18753,30,confirmatory_evaluation,15,14
18754,30,confirmatory_evaluation,15,14
18765,30,confirmatory_evaluation,16,15
18797,30,confirmatory_evaluation,22,21
18807,30,confirmatory_evaluation,12,11
18809,30,confirmatory_evaluation,16,15
18824,30,confirmatory_evaluation,13,12
18825,30,confirmatory_evaluation,13,12
18828,30,confirmatory_evaluation,16,15
18834,30,confirmatory_evaluation,15,14
18839,30,confirmatory_evaluation,13,12
18842,30,confirmatory_evaluation,13,12
18846,30,confirmatory_evaluation,12,11
18849,30,confirmatory_evaluation,12,11
18850,30,confirmatory_evaluation,16,15
18853,30,confirmatory_evaluation,16,15
18865,30,confirmatory_evaluation,16,15
18867,30,confirmatory_evaluation,13,12
18868,30,confirmatory_evaluation,15,14
18872,30,confirmatory_evaluation,11,10
18874,30,confirmatory_evaluation,14,13
18876,30,confirmatory_evaluation,15,14
18877,30,confirmatory_evaluation,11,10
18878,30,confirmatory_evaluation,13,12
18880,30,confirmatory_evaluation,13,12
18881,30,confirmatory_evaluation,13,12
18882,30,confirmatory_evaluation,12,11
18883,30,confirmatory_evaluation,12,11
18884,30,confirmatory_evaluation,11,10
18892,30,confirmatory_evaluation,17,16
18894,30,confirmatory_evaluation,12,11
18897,30,confirmatory_evaluation,18,17
18901,30,confirmatory_evaluation,13,12
18902,30,confirmatory_evaluation,12,11
18909,30,confirmatory_evaluation,13,12
18910,30,confirmatory_evaluation,13,12
18912,30,confirmatory_evaluation,12,11
18913,30,confirmatory_evaluation,18,16
18917,30,confirmatory_evaluation,26,25
18918,30,confirmatory_evaluation,11,10
18938,30,confirmatory_evaluation,11,10
18945,30,confirmatory_evaluation,12,11
18950,30,confirmatory_evaluation,14,13
18954,30,confirmatory_evaluation,18,17
18955,30,confirmatory_evaluation,15,14
18956,30,confirmatory_evaluation,18,17
18957,30,confirmatory_evaluation,19,18
18959,30,confirmatory_evaluation,11,10
18960,30,confirmatory_evaluation,11,10
18962,30,confirmatory_evaluation,15,14
18963,30,confirmatory_evaluation,23,21
18966,30,confirmatory_evaluation,13,12
18967,30,confirmatory_evaluation,12,11
18968,30,confirmatory_evaluation,17,16
18972,30,confirmatory_evaluation,18,17
18976,30,confirmatory_evaluation,19,18
18984,30,confirmatory_evaluation,21,20
18988,30,confirmatory_evaluation,14,13
18990,30,confirmatory_evaluation,16,15
18996,30,confirmatory_evaluation,21,20
18998,30,confirmatory_evaluation,13,12
19001,30,confirmatory_evaluation,16,15
19002,30,confirmatory_evaluation,13,12
19003,30,confirmatory_evaluation,12,11
19004,30,confirmatory_evaluation,11,10
19005,30,confirmatory_evaluation,21,20
19006,30,confirmatory_evaluation,11,10
19007,30,confirmatory_evaluation,15,14
19012,30,confirmatory_evaluation,21,20
19015,30,confirmatory_evaluation,16,15
19017,30,confirmatory_evaluation,13,12
19018,30,confirmatory_evaluation,18,17
19024,30,confirmatory_evaluation,12,10
19029,30,confirmatory_evaluation,13,12
19034,30,confirmatory_evaluation,13,12
19035,30,confirmatory_evaluation,11,10
19036,30,confirmatory_evaluation,11,10
19037,30,confirmatory_evaluation,16,15
19039,30,confirmatory_evaluation,17,16
19041,30,confirmatory_evaluation,12,11
19044,30,confirmatory_evaluation,14,13
19045,30,confirmatory_evaluation,11,10
19046,30,confirmatory_evaluation,13,12
19049,30,confirmatory_evaluation,11,10
19053,30,confirmatory_evaluation,14,13
19063,30,confirmatory_evaluation,17,16
19068,30,confirmatory_evaluation,17,16
19084,30,confirmatory_evaluation,14,13
19085,30,confirmatory_evaluation,13,12
19086,30,confirmatory_evaluation,13,12
19087,30,confirmatory_evaluation,17,16
19089,30,confirmatory_evaluation,12,11
19093,30,confirmatory_evaluation,13,12
19094,30,confirmatory_evaluation,13,12
19095,30,confirmatory_evaluation,15,14
19096,30,confirmatory_evaluation,15,14
19098,30,confirmatory_evaluation,28,27
19099,30,confirmatory_evaluation,13,12
19100,30,confirmatory_evaluation,13,12
19104,30,confirmatory_evaluation,15,14
19105,30,confirmatory_evaluation,17,16
19107,30,confirmatory_evaluation,13,12
19111,30,confirmatory_evaluation,16,15
19114,30,confirmatory_evaluation,13,12
19116,30,confirmatory_evaluation,24,23
19122,30,confirmatory_evaluation,14,13
19125,30,confirmatory_evaluation,14,13
19126,30,confirmatory_evaluation,14,13
19128,30,confirmatory_evaluation,12,11
19129,30,confirmatory_evaluation,12,11
19132,30,confirmatory_evaluation,12,11
19134,30,confirmatory_evaluation,16,15
19137,30,confirmatory_evaluation,16,15
19138,30,confirmatory_evaluation,15,14
19139,30,confirmatory_evaluation,19,18
19141,30,confirmatory_evaluation,24,23
19142,30,confirmatory_evaluation,15,14
19143,30,confirmatory_evaluation,11,10
19145,30,confirmatory_evaluation,24,23
19146,30,confirmatory_evaluation,12,11
19148,30,confirmatory_evaluation,16,14
19151,30,confirmatory_evaluation,11,10
19156,30,confirmatory_evaluation,17,16
19158,30,confirmatory_evaluation,11,10
19161,30,confirmatory_evaluation,18,17
19163,30,confirmatory_evaluation,12,11
19166,30,confirmatory_evaluation,11,10
19168,30,confirmatory_evaluation,12,11
19170,30,confirmatory_evaluation,13,12
19173,30,confirmatory_evaluation,16,15
19175,30,confirmatory_evaluation,14,13
19176,30,confirmatory_evaluation,14,13
19177,30,confirmatory_evaluation,14,13
19181,30,confirmatory_evaluation,14,13
19186,30,confirmatory_evaluation,14,13
19190,30,confirmatory_evaluation,12,11
19193,30,confirmatory_evaluation,11,10
19194,30,confirmatory_evaluation,11,10
19197,30,confirmatory_evaluation,12,11
19198,30,confirmatory_evaluation,20,19
19201,30,confirmatory_evaluation,15,14
19203,30,confirmatory_evaluation,20,19
19204,30,confirmatory_evaluation,16,15
19205,30,confirmatory_evaluation,12,11
19209,30,confirmatory_evaluation,12,11
19210,30,confirmatory_evaluation,20,19
19215,30,confirmatory_evaluation,12,11
19219,30,confirmatory_evaluation,14,13
19220,30,confirmatory_evaluation,15,14
19221,30,confirmatory_evaluation,13,12
19224,30,confirmatory_evaluation,11,10
19227,30,confirmatory_evaluation,11,10
19228,30,confirmatory_evaluation,13,12
19230,31,confirmatory_evaluation,16,15
19233,31,confirmatory_evaluation,16,15
19235,31,confirmatory_evaluation,21,20
19236,31,confirmatory_evaluation,26,25
19238,31,confirmatory_evaluation,12,11
19239,31,confirmatory_evaluation,14,13
19240,31,confirmatory_evaluation,15,14
19242,31,confirmatory_evaluation,12,11
19243,31,confirmatory_evaluation,18,17
19244,31,confirmatory_evaluation,22,21
19245,31,confirmatory_evaluation,12,11
19246,31,confirmatory_evaluation,12,11
19247,31,confirmatory_evaluation,15,14
19248,31,confirmatory_evaluation,18,17
19249,31,confirmatory_evaluation,23,22
19250,31,confirmatory_evaluation,22,21
19251,31,confirmatory_evaluation,15,14
19253,31,confirmatory_evaluation,17,16
19254,31,confirmatory_evaluation,17,16
19257,31,confirmatory_evaluation,16,15
19258,31,confirmatory_evaluation,17,16
19259,31,confirmatory_evaluation,15,14
19260,31,confirmatory_evaluation,12,11
19261,31,confirmatory_evaluation,14,13
19264,31,confirmatory_evaluation,27,26
19267,31,confirmatory_evaluation,19,18
19268,31,confirmatory_evaluation,17,16
19269,31,confirmatory_evaluation,18,17
19270,31,confirmatory_evaluation,20,19
19273,31,confirmatory_evaluation,20,19
19274,31,confirmatory_evaluation,12,11
19275,31,confirmatory_evaluation,17,16
19276,31,confirmatory_evaluation,12,11
19277,31,confirmatory_evaluation,15,14
19281,31,confirmatory_evaluation,12,11
19283,31,confirmatory_evaluation,16,15
19284,31,confirmatory_evaluation,12,11
19285,31,confirmatory_evaluation,15,14
19287,31,confirmatory_evaluation,14,13
19288,31,confirmatory_evaluation,18,17
19289,31,confirmatory_evaluation,13,11
19290,31,confirmatory_evaluation,14,13
19291,31,confirmatory_evaluation,18,17
19292,31,confirmatory_evaluation,15,14
19296,31,confirmatory_evaluation,13,12
19297,31,confirmatory_evaluation,14,13
19301,31,confirmatory_evaluation,20,19
19302,31,confirmatory_evaluation,20,19
19303,31,confirmatory_evaluation,19,18
19308,31,confirmatory_evaluation,11,10
19309,31,confirmatory_evaluation,11,10
19320,31,confirmatory_evaluation,11,10
19322,31,confirmatory_evaluation,11,10
19328,31,confirmatory_evaluation,12,11
19329,31,confirmatory_evaluation,11,10
19331,31,confirmatory_evaluation,15,14
19332,31,confirmatory_evaluation,12,11
19335,31,confirmatory_evaluation,21,20
19336,31,confirmatory_evaluation,23,22
19338,31,confirmatory_evaluation,17,16
19345,31,confirmatory_evaluation,16,15
19367,31,confirmatory_evaluation,12,11
19368,31,confirmatory_evaluation,16,15
19369,31,confirmatory_evaluation,16,15
19370,31,confirmatory_evaluation,17,16
19371,31,confirmatory_evaluation,17,16
19374,31,confirmatory_evaluation,15,14
19375,31,confirmatory_evaluation,12,11
19377,31,confirmatory_evaluation,11,10
19378,31,confirmatory_evaluation,15,14
19379,31,confirmatory_evaluation,24,23
19380,31,confirmatory_evaluation,12,11
19381,31,confirmatory_evaluation,15,14
19382,31,confirmatory_evaluation,20,19
19383,31,confirmatory_evaluation,21,20
19385,31,confirmatory_evaluation,12,11
19388,31,confirmatory_evaluation,22,21
19389,31,confirmatory_evaluation,20,19
19390,31,confirmatory_evaluation,13,12
19391,31,confirmatory_evaluation,17,16
19392,31,confirmatory_evaluation,18,17
19395,31,confirmatory_evaluation,14,13
19396,31,confirmatory_evaluation,13,12
19397,31,confirmatory_evaluation,16,15
19400,31,confirmatory_evaluation,11,10
19401,31,confirmatory_evaluation,17,16
19402,31,confirmatory_evaluation,14,13
19403,31,confirmatory_evaluation,22,21
19405,31,confirmatory_evaluation,16,15
19406,31,confirmatory_evaluation,15,14
19408,31,confirmatory_evaluation,16,15
19409,31,confirmatory_evaluation,18,17
19410,31,confirmatory_evaluation,15,14
19411,31,confirmatory_evaluation,24,23
19412,31,confirmatory_evaluation,12,11
19419,31,confirmatory_evaluation,15,14
19420,31,confirmatory_evaluation,12,11
19421,31,confirmatory_evaluation,26,25
19422,31,confirmatory_evaluation,14,13
19423,31,confirmatory_evaluation,20,19
19424,31,confirmatory_evaluation,19,18
19425,31,confirmatory_evaluation,19,18
19430,31,confirmatory_evaluation,21,20
19431,31,confirmatory_evaluation,12,11
19433,31,confirmatory_evaluation,12,11
19435,31,confirmatory_evaluation,19,18
19436,31,confirmatory_evaluation,14,13
19438,31,confirmatory_evaluation,14,13
19441,31,confirmatory_evaluation,17,16
19442,31,confirmatory_evaluation,18,17
19444,31,confirmatory_evaluation,19,18
19445,31,confirmatory_evaluation,13,12
19450,31,confirmatory_evaluation,16,15
19451,31,confirmatory_evaluation,11,10
19458,31,confirmatory_evaluation,13,12
19468,31,confirmatory_evaluation,11,10
19471,31,confirmatory_evaluation,15,14
19472,31,confirmatory_evaluation,14,13
19479,31,confirmatory_evaluation,16,15
19501,31,confirmatory_evaluation,11,10
19513,31,confirmatory_evaluation,17,16
19516,31,confirmatory_evaluation,16,15
19517,31,confirmatory_evaluation,21,20
19519,31,confirmatory_evaluation,13,11
19522,31,confirmatory_evaluation,19,18
19525,31,confirmatory_evaluation,11,10
19526,31,confirmatory_evaluation,16,15
19530,31,confirmatory_evaluation,13,12
19531,31,confirmatory_evaluation,15,14
19532,31,confirmatory_evaluation,16,15
19534,31,confirmatory_evaluation,11,10
19535,31,confirmatory_evaluation,14,13
19536,31,confirmatory_evaluation,17,16
19538,31,confirmatory_evaluation,18,17
